asset_price,maturity,rate,div,ivol,eu_price,target
91.0631923827619,0.642760265126327,0.0739809868851908,0.0693253221021692,0.31286442093559397,13.8198291605921,0.23144294610440141
110.07250973248001,0.521320501607319,0.00660667657518414,0.0,0.422221390715668,8.15987585642033,0.012185497910520482
123.290016313965,3.27454059918405,0.0143712042269598,0.0629657091842641,0.423808815086342,26.824776064011502,0.01011146769939586
111.359565907505,0.923812798094542,0.0866466034728179,0.0961511747405499,0.439508377046601,11.885100878294198,0.15926512366200107
115.766400780066,0.47496154251452793,0.0322432180892803,0.0603285778351385,0.4178933552570421,6.32606598973783,0.00011853068080913687
103.139236117228,0.17990422045339896,0.076288154825947,0.0768909783045528,0.572587056554701,8.217122361268789,0.01761071504453149
74.05073720235549,0.7907188773062909,0.0880592749892691,0.0393179574099898,0.20446746121301104,21.9872848589322,3.961791506389801
104.49624397054001,0.43489845121243603,0.0505242019774763,0.0742079817327918,0.454640851355272,10.255830539800801,0.006426238533398632
81.963481280668,0.539652798648014,0.0470765207517435,0.0964360072814275,0.218115288496898,20.1865726849745,5.9119611002245165e-06
101.091629937869,2.17145776647348,0.0684876799827849,0.0370717709875839,0.159698123898653,5.32624564036619,0.8498695186497391
127.086966374235,0.6509610324497049,0.0294902847576646,0.000363151189069801,0.403651970342817,4.380943525492349,0.04192602557861047
77.0961045587384,0.8642419158062801,0.0654927301547199,0.00899137512048108,0.325068848482948,21.650437090190803,1.9965637411360966
128.116591802749,0.6747362493384069,0.0906394473084721,0.0,0.32936274682443395,1.86358117792355,0.09759797506458989
121.637609942712,0.54808741179632,0.0802881776618379,0.0,0.430972375952826,4.46794261488617,0.1401151651478889
73.38221113579641,4.68656039498624,0.0718142499041486,0.0,0.48514275740183005,28.026348327020198,8.474849468578004
118.610675495042,0.41246427807281705,0.0693981908414364,0.0113485888411128,0.275109006720552,1.29141995950242,0.031976025046629886
86.4574432885733,0.119871149814565,0.059992601356358,0.000863933581821519,0.431004799179567,14.152113337235301,0.20606758942939685
71.091005840096,0.143483738233395,0.0644434203257126,0.0200889288190516,0.308079294984898,28.199094570714003,0.7098707994718971
91.26607232939341,4.18460844142023,0.0377995234721657,0.0,0.5209645763456551,32.9608747343357,2.8131067169163018
107.953844980934,0.973802814485278,0.0615441889732375,0.0924191443315518,0.5164584095376079,17.2335371083715,0.09197633511759662
91.7171733015024,3.96662094269553,0.0073735642081489295,0.020604712970743,0.22822049611457396,23.369336916477604,0.003089167608198551
100.795662895577,0.350906942809581,0.0209278569439063,0.0,0.406730368406438,8.84733219608732,0.048511300477480646
129.919806505774,0.7426706716979441,0.0312976764031236,0.0498194866686777,0.391124582263614,4.9707878473569505,0.0011267830507799559
113.114905259748,0.18830082455214703,0.0878981810226337,0.0,0.370369668562205,1.79544980491974,0.032040789926630175
122.493640756243,4.65592727326556,0.0203069808672754,0.0478515095408095,0.5349705161790039,37.771718801674,0.4822828276775013
95.59164209646059,0.8062024398203559,0.025605059917694,0.0995446358181724,0.232389513237815,13.5526258880816,-2.5940262901258393e-05
97.8754452337327,0.23663279883773997,0.0831790458187668,0.0923288308079325,0.25903703774053,6.0988826595973205,0.010293696406339592
78.0473628658024,0.4789786774732321,0.0440929254506972,0.0,0.159607270527096,19.933865758196003,2.018686897752797
75.5048693951325,0.959358978854655,0.0949266338090251,0.0397920175350379,0.5699147351724599,28.7709130099019,1.7860697102396017
98.9051990192588,0.270538630951276,0.0590213307159063,0.0430619587133853,0.422775937486262,8.91977254848213,0.05419139716230781
125.817489405296,0.346075634685385,0.0544845833640922,0.0115042721140066,0.339731612474444,1.1805265829857,0.012624942944740036
96.8265376909415,0.14839474605261402,0.0671496152389061,0.0,0.41965848052005394,7.458841774359749,0.1055921838433207
88.6442846347987,0.233586269806353,0.0339897314697622,0.0922887629495139,0.37235805526338106,14.6573830902172,-3.728697780047696e-05
84.6518569313714,0.172475552192595,0.098376093281074,0.0,0.42365574014656393,15.4249524756484,0.5896622256348998
126.41537164276001,0.740361464226698,0.0406562871692403,0.0,0.371942966999819,4.03463654082005,0.07152579141344972
90.5618098395443,1.2800791038776,0.0956604682540466,0.0616663485862435,0.46052331028990606,20.1847256389467,1.2647917432331042
122.13784653441799,3.0965872928786804,0.0794270030029678,0.0324668837362688,0.36124765288855104,10.6315817546699,1.435293072580599
125.812046709382,0.8003504778635201,0.0948422024864564,0.0,0.596852312060426,9.982935773594331,0.41137186088796973
90.24714571901741,0.16434442410663097,0.049990524887210994,0.0,0.209338316199817,9.471915007886311,0.38040695735574026
86.2700264665836,3.64538022025253,0.0110857338383598,0.0556012427371115,0.152899136625114,27.360879224391603,-4.38040318009314e-05
101.567302695102,0.491380580482371,0.0560559788896296,0.0231717444229185,0.15484873226159698,2.89243505671671,0.1216287864894503
105.92491493220699,0.45476511385723206,0.064013083699146,0.0160767642381706,0.13179568548755302,0.913328518483578,0.056772723463356045
103.877670958712,0.6439496718342359,0.0654089659673242,0.00723918122522395,0.302289997928813,6.3186151671463895,0.2871234032334007
77.4487042502647,4.9852692840335795,0.0798553084092758,0.0942450632887137,0.32418645603324797,27.2563510128172,5.008625291083398
104.020857386085,1.5111982697011297,0.0819457201099234,0.0628862586894176,0.282908088419086,9.74809357579207,0.5210758564504285
98.3698704598069,1.7919797315093797,0.0176770387623992,0.0374745139718847,0.4817523204244071,26.405676563388802,0.048335426544799276
86.18242753990731,4.55106126632453,0.0569940364775723,0.077405383622222,0.413948189807084,32.5913378346889,2.702816295075202
129.036713839099,0.154151422426174,0.0105719534243382,0.00679062233783716,0.485990192777123,0.903523971345164,0.0002548519218489309
82.77964899760529,1.33307841145412,0.0809202594191789,0.0937617405320734,0.56642678513941,30.216439819066302,0.9622230855061993
84.9971495319587,3.3433324804626103,0.0318418919914286,0.0898857463057134,0.5863704270015071,46.2008144116012,0.7005381104176962
114.584342238388,1.4141319988178798,0.0930100305767953,0.00868227522824795,0.169437101414578,0.9753924965986991,0.2506181368610809
100.69937788592699,2.5966357920978997,0.0981750757722479,0.0726045312078345,0.448133168541497,19.8440370204999,2.3106997712833994
97.3066888764571,3.1508447077179103,0.00566488218035321,0.0062003149228810105,0.146910013387433,11.509918549179002,0.030654097748300302
88.5116260634127,0.294294514385713,0.0843570187416949,0.0123907431260153,0.36270220192966796,12.889148454030302,0.5193286969066975
112.79673057584499,2.5426708913855096,0.0680419325594421,0.0156037221212846,0.365172109196432,11.8918743394434,1.334195615721601
124.48718908576599,4.655122519738031,0.0505799888479037,0.04487995242166901,0.5305699056966661,28.769082544898602,2.217907794086397
96.6767785052478,2.44853265905108,0.0295381370284163,0.0104692991234212,0.342426666776051,19.1789156575657,0.7208929938650996
116.467584405182,3.1668214330361004,0.029886490417781002,0.0825055627390604,0.296728180607633,19.4573927324933,0.0133207280733032
104.08384378782499,0.26454488009605703,0.0927446976390685,0.0873896319382804,0.435715569837013,6.976288957059669,0.035820393569050424
76.33258402338609,2.36601151505067,0.0973195466930547,0.0684346098968267,0.470628971727103,28.4039196939855,3.9412245844118985
94.3254977147228,4.40510320350956,0.0979675222839845,0.0792155139279222,0.360026233695193,18.5719147023471,4.477709561645899
90.1587025352063,0.967898040061802,0.0649691034845682,0.0175014561394279,0.273856335638763,12.6332419052254,0.992536484155
85.5458297723533,0.58300918787212,0.0154435091469342,0.0560306728731876,0.174998626915842,16.8062876620581,1.0476006497839307e-05
97.95912258752399,4.55046854062755,0.0193111658807571,0.0153442889490892,0.393046033615731,29.8402889669127,0.8168947254231043
104.54765454474101,0.7747400061138231,0.0938321671941242,0.0672761405409953,0.231072658863904,5.05365975987433,0.19934591122086065
71.72084858605291,0.10413738038706301,0.0221286135365134,0.09960872906786099,0.47746663361559005,28.8505965662809,-2.069493799439215e-06
114.04743542853599,0.8121291069542609,0.0813730594592584,0.0022537607503811,0.22139267891048103,1.7737533181976899,0.17067470513623006
83.8859770698194,0.562594074624616,0.0441409054615473,0.0321795967641311,0.321201156500972,18.2321384485383,0.27405927448650047
116.85456932520799,1.9241409281406299,0.0763344465630781,0.0446436239946479,0.443898042560054,14.341038958815998,0.8350233027481018
110.69308266261801,0.7332641611262959,0.0150268684642065,0.0662676439885076,0.27961410520093,6.81126461522212,8.1489939460333e-05
79.75558499253759,0.685672602010358,0.00919053652251282,0.0,0.468170037150601,25.6931416446526,0.09859418597020309
85.002045843348,0.8813430020297579,0.0176451763484467,0.0844830146251142,0.29735373763938205,22.530685145047602,-6.360580210085232e-05
128.522581779337,0.413000904576867,0.0209474302572127,0.0,0.441707933483989,3.1141863889109302,0.01196280601970967
116.31268506029,0.397581689439739,0.0530638712015803,0.027987694872593998,0.45202371516713297,5.36822333621962,0.03962512159023035
120.87202771482,0.364392255599373,0.0256365161880731,0.0604934080372326,0.321152706691685,2.0542214070223896,1.8431642710314833e-05
92.1788705805313,1.0533438899140601,0.0977422661033151,0.0317207728618141,0.109788811776659,4.58518340409383,3.2356573897354597
110.605909833572,0.351714201909651,0.00411782551006347,0.0154854494843012,0.265428940107035,2.7110989702757995,4.0119023320794867e-05
95.90048674484319,0.872041541161177,0.0785926768493786,0.0810176316601846,0.312154748416569,12.7157025084992,0.2164192486157983
109.23662424022899,1.6044089051057198,0.0716474102203054,0.0224642924532913,0.23513521171603302,5.14988416805987,0.5514896056410894
