asset_price,maturity,rate,div,ivol,eu_price,am_price
91.0631923827619,0.642760265126327,0.0739809868851908,0.0693253221021692,0.31286442093559397,13.8198291605921,14.051272106696501
110.07250973248001,0.521320501607319,0.00660667657518414,0.0,0.422221390715668,8.15987585642033,8.17206135433085
123.290016313965,3.27454059918405,0.0143712042269598,0.0629657091842641,0.423808815086342,26.824776064011502,26.834887531710898
111.359565907505,0.923812798094542,0.0866466034728179,0.0961511747405499,0.439508377046601,11.885100878294198,12.044366001956199
115.766400780066,0.47496154251452793,0.0322432180892803,0.0603285778351385,0.4178933552570421,6.32606598973783,6.326184520418639
103.139236117228,0.17990422045339896,0.076288154825947,0.0768909783045528,0.572587056554701,8.217122361268789,8.23473307631332
74.05073720235549,0.7907188773062909,0.0880592749892691,0.0393179574099898,0.20446746121301104,21.9872848589322,25.949076365322
104.49624397054001,0.43489845121243603,0.0505242019774763,0.0742079817327918,0.454640851355272,10.255830539800801,10.2622567783342
81.963481280668,0.539652798648014,0.0470765207517435,0.0964360072814275,0.218115288496898,20.1865726849745,20.1865785969356
101.091629937869,2.17145776647348,0.0684876799827849,0.0370717709875839,0.159698123898653,5.32624564036619,6.17611515901593
127.086966374235,0.6509610324497049,0.0294902847576646,0.000363151189069801,0.403651970342817,4.380943525492349,4.42286955107096
77.0961045587384,0.8642419158062801,0.0654927301547199,0.00899137512048108,0.325068848482948,21.650437090190803,23.6470008313269
128.116591802749,0.6747362493384069,0.0906394473084721,0.0,0.32936274682443395,1.86358117792355,1.96117915298814
121.637609942712,0.54808741179632,0.0802881776618379,0.0,0.430972375952826,4.46794261488617,4.608057780034059
73.38221113579641,4.68656039498624,0.0718142499041486,0.0,0.48514275740183005,28.026348327020198,36.5011977955982
118.610675495042,0.41246427807281705,0.0693981908414364,0.0113485888411128,0.275109006720552,1.29141995950242,1.32339598454905
86.4574432885733,0.119871149814565,0.059992601356358,0.000863933581821519,0.431004799179567,14.152113337235301,14.358180926664698
71.091005840096,0.143483738233395,0.0644434203257126,0.0200889288190516,0.308079294984898,28.199094570714003,28.9089653701859
91.26607232939341,4.18460844142023,0.0377995234721657,0.0,0.5209645763456551,32.9608747343357,35.773981451252
107.953844980934,0.973802814485278,0.0615441889732375,0.0924191443315518,0.5164584095376079,17.2335371083715,17.325513443489097
91.7171733015024,3.96662094269553,0.0073735642081489295,0.020604712970743,0.22822049611457396,23.369336916477604,23.372426084085802
100.795662895577,0.350906942809581,0.0209278569439063,0.0,0.406730368406438,8.84733219608732,8.895843496564801
129.919806505774,0.7426706716979441,0.0312976764031236,0.0498194866686777,0.391124582263614,4.9707878473569505,4.97191463040773
113.114905259748,0.18830082455214703,0.0878981810226337,0.0,0.370369668562205,1.79544980491974,1.8274905948463702
122.493640756243,4.65592727326556,0.0203069808672754,0.0478515095408095,0.5349705161790039,37.771718801674,38.2540016293515
95.59164209646059,0.8062024398203559,0.025605059917694,0.0995446358181724,0.232389513237815,13.5526258880816,13.552599947818699
97.8754452337327,0.23663279883773997,0.0831790458187668,0.0923288308079325,0.25903703774053,6.0988826595973205,6.10917635600366
78.0473628658024,0.4789786774732321,0.0440929254506972,0.0,0.159607270527096,19.933865758196003,21.9525526559488
75.5048693951325,0.959358978854655,0.0949266338090251,0.0397920175350379,0.5699147351724599,28.7709130099019,30.5569827201415
98.9051990192588,0.270538630951276,0.0590213307159063,0.0430619587133853,0.422775937486262,8.91977254848213,8.973963945644439
125.817489405296,0.346075634685385,0.0544845833640922,0.0115042721140066,0.339731612474444,1.1805265829857,1.19315152593044
96.8265376909415,0.14839474605261402,0.0671496152389061,0.0,0.41965848052005394,7.458841774359749,7.56443395820307
88.6442846347987,0.233586269806353,0.0339897314697622,0.0922887629495139,0.37235805526338106,14.6573830902172,14.6573458032394
84.6518569313714,0.172475552192595,0.098376093281074,0.0,0.42365574014656393,15.4249524756484,16.0146147012833
126.41537164276001,0.740361464226698,0.0406562871692403,0.0,0.371942966999819,4.03463654082005,4.1061623322335
90.5618098395443,1.2800791038776,0.0956604682540466,0.0616663485862435,0.46052331028990606,20.1847256389467,21.449517382179803
122.13784653441799,3.0965872928786804,0.0794270030029678,0.0324668837362688,0.36124765288855104,10.6315817546699,12.0668748272505
125.812046709382,0.8003504778635201,0.0948422024864564,0.0,0.596852312060426,9.982935773594331,10.3943076344823
90.24714571901741,0.16434442410663097,0.049990524887210994,0.0,0.209338316199817,9.471915007886311,9.852321965242052
86.2700264665836,3.64538022025253,0.0110857338383598,0.0556012427371115,0.152899136625114,27.360879224391603,27.360835420359802
101.567302695102,0.491380580482371,0.0560559788896296,0.0231717444229185,0.15484873226159698,2.89243505671671,3.01406384320616
105.92491493220699,0.45476511385723206,0.064013083699146,0.0160767642381706,0.13179568548755302,0.913328518483578,0.970101241946934
103.877670958712,0.6439496718342359,0.0654089659673242,0.00723918122522395,0.302289997928813,6.3186151671463895,6.60573857037979
77.4487042502647,4.9852692840335795,0.0798553084092758,0.0942450632887137,0.32418645603324797,27.2563510128172,32.264976303900596
