asset_price,maturity,rate,div,ivol,eu_price,am_price,predicted_target,predicted_am_price
91.0631923827619,0.642760265126327,0.0739809868851908,0.0693253221021692,0.31286442093559397,13.8198291605921,14.051272106696501,0.23187047,14.051699633023283
110.07250973248001,0.521320501607319,0.00660667657518414,0.0,0.422221390715668,8.15987585642033,8.17206135433085,0.012669206,8.172545062085918
123.290016313965,3.27454059918405,0.0143712042269598,0.0629657091842641,0.423808815086342,26.824776064011502,26.834887531710898,0.0072960556,26.832072119566845
111.359565907505,0.923812798094542,0.0866466034728179,0.0961511747405499,0.439508377046601,11.885100878294198,12.044366001956199,0.15762597,12.042726851518838
115.766400780066,0.47496154251452793,0.0322432180892803,0.0603285778351385,0.4178933552570421,6.32606598973783,6.326184520418639,0.0018411279,6.327907117610297
103.139236117228,0.17990422045339896,0.076288154825947,0.0768909783045528,0.572587056554701,8.217122361268789,8.23473307631332,0.022891581,8.240013942327291
74.05073720235549,0.7907188773062909,0.0880592749892691,0.0393179574099898,0.20446746121301104,21.9872848589322,25.949076365322,3.9674141,25.954698999633493
104.49624397054001,0.43489845121243603,0.0505242019774763,0.0742079817327918,0.454640851355272,10.255830539800801,10.2622567783342,0.009218812,10.265049351789632
81.963481280668,0.539652798648014,0.0470765207517435,0.0964360072814275,0.218115288496898,20.1865726849745,20.1865785969356,-0.023416877,20.163155808181592
101.091629937869,2.17145776647348,0.0684876799827849,0.0370717709875839,0.159698123898653,5.32624564036619,6.17611515901593,0.8509958,6.177241419403666
127.086966374235,0.6509610324497049,0.0294902847576646,0.000363151189069801,0.403651970342817,4.380943525492349,4.42286955107096,0.042070717,4.423014242111841
77.0961045587384,0.8642419158062801,0.0654927301547199,0.00899137512048108,0.325068848482948,21.650437090190803,23.6470008313269,2.0015388,23.651975843700324
128.116591802749,0.6747362493384069,0.0906394473084721,0.0,0.32936274682443395,1.86358117792355,1.96117915298814,0.09718993,1.9607711109851498
121.637609942712,0.54808741179632,0.0802881776618379,0.0,0.430972375952826,4.46794261488617,4.608057780034059,0.14100924,4.608951856228715
73.38221113579641,4.68656039498624,0.0718142499041486,0.0,0.48514275740183005,28.026348327020198,36.5011977955982,8.474432,36.50078031859735
118.610675495042,0.41246427807281705,0.0693981908414364,0.0113485888411128,0.275109006720552,1.29141995950242,1.32339598454905,0.032509536,1.3239294950534912
86.4574432885733,0.119871149814565,0.059992601356358,0.000863933581821519,0.431004799179567,14.152113337235301,14.358180926664698,0.29257256,14.444685895161479
71.091005840096,0.143483738233395,0.0644434203257126,0.0200889288190516,0.308079294984898,28.199094570714003,28.9089653701859,0.7092347,28.90832928522206
91.26607232939341,4.18460844142023,0.0377995234721657,0.0,0.5209645763456551,32.9608747343357,35.773981451252,2.8124304,35.7733051161106
107.953844980934,0.973802814485278,0.0615441889732375,0.0924191443315518,0.5164584095376079,17.2335371083715,17.325513443489097,0.09498453,17.328521639774088
91.7171733015024,3.96662094269553,0.0073735642081489295,0.020604712970743,0.22822049611457396,23.369336916477604,23.372426084085802,0.003810227,23.37314714339487
100.795662895577,0.350906942809581,0.0209278569439063,0.0,0.406730368406438,8.84733219608732,8.895843496564801,0.048220992,8.895553188175638
129.919806505774,0.7426706716979441,0.0312976764031236,0.0498194866686777,0.391124582263614,4.9707878473569505,4.97191463040773,0.0021698475,4.972957694845354
113.114905259748,0.18830082455214703,0.0878981810226337,0.0,0.370369668562205,1.79544980491974,1.8274905948463702,0.03467807,1.8301278766570295
122.493640756243,4.65592727326556,0.0203069808672754,0.0478515095408095,0.5349705161790039,37.771718801674,38.2540016293515,0.4810945,38.25281331103717
95.59164209646059,0.8062024398203559,0.025605059917694,0.0995446358181724,0.232389513237815,13.5526258880816,13.552599947818699,0.0013042092,13.55393009731393
97.8754452337327,0.23663279883773997,0.0831790458187668,0.0923288308079325,0.25903703774053,6.0988826595973205,6.10917635600366,0.009090126,6.107972785158081
78.0473628658024,0.4789786774732321,0.0440929254506972,0.0,0.159607270527096,19.933865758196003,21.9525526559488,2.0186996,21.952565404192097
75.5048693951325,0.959358978854655,0.0949266338090251,0.0397920175350379,0.5699147351724599,28.7709130099019,30.5569827201415,1.7829835,30.553896551390547
98.9051990192588,0.270538630951276,0.0590213307159063,0.0430619587133853,0.422775937486262,8.91977254848213,8.973963945644439,0.056227535,8.976000083491515
125.817489405296,0.346075634685385,0.0544845833640922,0.0115042721140066,0.339731612474444,1.1805265829857,1.19315152593044,0.011317164,1.1918437466915257
96.8265376909415,0.14839474605261402,0.0671496152389061,0.0,0.41965848052005394,7.458841774359749,7.56443395820307,0.10783973,7.566681507721947
88.6442846347987,0.233586269806353,0.0339897314697622,0.0922887629495139,0.37235805526338106,14.6573830902172,14.6573458032394,-0.0015807748,14.655802315433112
84.6518569313714,0.172475552192595,0.098376093281074,0.0,0.42365574014656393,15.4249524756484,16.0146147012833,0.58606195,16.01101443014669
126.41537164276001,0.740361464226698,0.0406562871692403,0.0,0.371942966999819,4.03463654082005,4.1061623322335,0.06884435,4.103480889012265
90.5618098395443,1.2800791038776,0.0956604682540466,0.0616663485862435,0.46052331028990606,20.1847256389467,21.449517382179803,1.26436,21.449085589965986
122.13784653441799,3.0965872928786804,0.0794270030029678,0.0324668837362688,0.36124765288855104,10.6315817546699,12.0668748272505,1.4312927,12.062874407753702
125.812046709382,0.8003504778635201,0.0948422024864564,0.0,0.596852312060426,9.982935773594331,10.3943076344823,0.41278094,10.395716714127015
90.24714571901741,0.16434442410663097,0.049990524887210994,0.0,0.209338316199817,9.471915007886311,9.852321965242052,0.38435,9.856265009698292
86.2700264665836,3.64538022025253,0.0110857338383598,0.0556012427371115,0.152899136625114,27.360879224391603,27.360835420359802,0.0020373464,27.36291657075467
101.567302695102,0.491380580482371,0.0560559788896296,0.0231717444229185,0.15484873226159698,2.89243505671671,3.01406384320616,0.1246697,3.017104757577687
105.92491493220699,0.45476511385723206,0.064013083699146,0.0160767642381706,0.13179568548755302,0.913328518483578,0.970101241946934,0.057720333,0.9710488518213618
103.877670958712,0.6439496718342359,0.0654089659673242,0.00723918122522395,0.302289997928813,6.3186151671463895,6.60573857037979,0.2815636,6.600178776984875
77.4487042502647,4.9852692840335795,0.0798553084092758,0.0942450632887137,0.32418645603324797,27.2563510128172,32.264976303900596,5.0076776,32.26402856790143
104.020857386085,1.5111982697011297,0.0819457201099234,0.0628862586894176,0.282908088419086,9.74809357579207,10.2691694322425,0.5105589,10.258652479009386
98.3698704598069,1.7919797315093797,0.0176770387623992,0.0374745139718847,0.4817523204244071,26.405676563388802,26.4540119899336,0.056777745,26.462454308874108
86.18242753990731,4.55106126632453,0.0569940364775723,0.077405383622222,0.413948189807084,32.5913378346889,35.2941541297641,2.7008605,35.292198335024594
129.036713839099,0.154151422426174,0.0105719534243382,0.00679062233783716,0.485990192777123,0.903523971345164,0.903778823267013,0.007642746,0.9111667173168437
82.77964899760529,1.33307841145412,0.0809202594191789,0.0937617405320734,0.56642678513941,30.216439819066302,31.1786629045725,0.8317343,31.04817411872603
84.9971495319587,3.3433324804626103,0.0318418919914286,0.0898857463057134,0.5863704270015071,46.2008144116012,46.9013525220189,0.70235515,46.90316955800928
114.584342238388,1.4141319988178798,0.0930100305767953,0.00868227522824795,0.169437101414578,0.9753924965986991,1.22601063345978,0.25506514,1.230457639707067
100.69937788592699,2.5966357920978997,0.0981750757722479,0.0726045312078345,0.448133168541497,19.8440370204999,22.1547367917833,2.292806,22.136842930610374
97.3066888764571,3.1508447077179103,0.00566488218035321,0.0062003149228810105,0.146910013387433,11.509918549179002,11.540572646927302,0.033794105,11.54371265423195
88.5116260634127,0.294294514385713,0.0843570187416949,0.0123907431260153,0.36270220192966796,12.889148454030302,13.408477150937,0.52044314,13.40959159549072
112.79673057584499,2.5426708913855096,0.0680419325594421,0.0156037221212846,0.365172109196432,11.8918743394434,13.226069955165,1.3381101,13.229984428745462
124.48718908576599,4.655122519738031,0.0505799888479037,0.04487995242166901,0.5305699056966661,28.769082544898602,30.986990338985,2.2138708,30.98295330867729
96.6767785052478,2.44853265905108,0.0295381370284163,0.0104692991234212,0.342426666776051,19.1789156575657,19.8998086514308,0.71710926,19.896024920508967
116.467584405182,3.1668214330361004,0.029886490417781002,0.0825055627390604,0.296728180607633,19.4573927324933,19.470713460566603,0.013297647,19.470690379731078
104.08384378782499,0.26454488009605703,0.0927446976390685,0.0873896319382804,0.435715569837013,6.976288957059669,7.0121093506287195,0.037188888,7.0134778446557995
76.33258402338609,2.36601151505067,0.0973195466930547,0.0684346098968267,0.470628971727103,28.4039196939855,32.3451442783974,3.9441478,32.34806751922659
94.3254977147228,4.40510320350956,0.0979675222839845,0.0792155139279222,0.360026233695193,18.5719147023471,23.049624263993,4.032399,22.60431387989837
90.1587025352063,0.967898040061802,0.0649691034845682,0.0175014561394279,0.273856335638763,12.6332419052254,13.6257783893804,0.9866395,13.619881404889707
